,ts,m,m_theoretical,E,C,c_theoretical,kappa,kappa_theoretical,E_square,M_square
46,1.86,0.9370000000000003,0.9465151461458512,-1.8130257425742577,0.11111827537169985,0.8470778189509088,6.028495155967179,0.2255564591554288,3.6714871287128714,0.9900990099009901
47,1.87,0.9365940594059401,0.9445716313934454,-1.8107524752475241,0.11140991586007712,0.8593127883047793,6.0369292933953185,0.23553727448461684,3.668413861386139,0.9900990099009901
48,1.8800000000000001,0.9333366336633658,0.9425575073876756,-1.802348514851485,0.11455309661498782,0.8718581730831909,6.3288158597301125,0.24623008288595366,3.653336633663367,0.9900990099009901
49,1.8900000000000001,0.9303049504950495,0.9404693758461319,-1.7957465346534656,0.11638862546475287,0.8847301354297534,6.594270316687495,0.2577059859539099,3.640457425742574,0.9900990099009901
50,1.9000000000000001,0.9288495049504948,0.9383035827307548,-1.7918217821782172,0.11717628367866881,0.8979461335553134,6.701979318642675,0.2700453247526216,3.633631683168317,0.9900990099009901
51,1.9100000000000001,0.9261762376237624,0.9360561911125362,-1.7842732673267336,0.11928590973524907,0.9115250641310775,6.926522867124711,0.28333917403486664,3.6187980198019796,0.9900990099009901
52,1.92,0.9235267326732669,0.9337229503159132,-1.778352475247525,0.12078678775365138,0.9254874247904681,7.145697080147412,0.29769112832770867,3.6078059405940595,0.9900990099009901
53,1.93,0.9210950495049502,0.9312992607096556,-1.7723287128712863,0.12204073864892917,0.9398555002467087,7.3410839211639045,0.3132194472881816,3.595738613861387,0.9900990099009901
54,1.94,0.9214554455445543,0.9287801333810852,-1.7716871287128706,0.12136367358740038,0.9546535762681062,7.26901400913799,0.3300596458456921,3.5956396039603957,0.9900990099009901
55,1.95,0.9162415841584161,0.9261601437690052,-1.7607207920792085,0.12456393729069981,0.9699081866694732,7.7230958646085295,0.34836763835652435,3.5737920792079216,0.9900990099009901
56,1.96,0.9147623762376237,0.9234333781288652,-1.7554732673267328,0.12597029078700092,0.9856483996281018,7.8218778020962425,0.36832357726788356,3.5656138613861375,0.9900990099009901
57,1.97,0.9108910891089106,0.9205933714496912,-1.7478059405940591,0.12776819349710847,1.0019061510853327,8.140935719947858,0.3901365683744373,3.550681188118812,0.9900990099009901
